Time,lat,long,depth,mag
2008-04-12T14:43:34.090Z,-19.759,169.596,35,5.3
2008-04-12T18:21:53.980Z,-20.028,168.872,20.3,5.1
2008-04-13T13:41:31.935Z,67.9109,-167.3108,10,5.2
2008-04-13T21:57:09.140Z,-53.11,140.411,10,5.1
2008-04-13T23:29:52.190Z,13.387,-44.872,10,5.1
2008-04-14T03:15:38.250Z,-7.043,129.185,150,5.2
2008-04-14T05:38:32.390Z,44.279,-129.492,10,5.1
2008-04-14T09:45:19.700Z,-56.022,-28.035,140.2,6
2008-04-14T10:11:23.590Z,12.149,143.756,10,5.1
2008-04-14T15:39:43.980Z,22.819,121.47,27.5,5
2008-04-15T03:03:04.660Z,13.564,-90.599,33,6.1
2008-04-15T06:22:41.200Z,-13.695,-76.291,39.5,5
2008-04-15T06:44:17.350Z,-55.793,-29.976,4,5.4
2008-04-15T07:32:45.860Z,16.226,144.995,10,5.4
2008-04-15T07:50:24.470Z,85.075,96.074,10,5.1
2008-04-15T10:19:30.790Z,85.073,95.912,27.9,5
2008-04-15T17:24:56.480Z,-18.696,-175.959,10,5.7
2008-04-15T22:59:51.500Z,51.856,-179.361,11,6.4
2008-04-16T00:35:48.870Z,-18.609,-175.699,10,6.3
2008-04-16T03:08:53.120Z,-31.633,-177.721,10,5.1
2008-04-16T05:54:19.690Z,51.878,-179.165,13,6.6
2008-04-16T08:11:32.330Z,0.829,126.081,10,5.7
2008-04-16T19:19:36.270Z,39.028,140.005,166,5.8
2008-04-16T20:28:46.470Z,-16.386,-13.859,10,5
2008-04-16T20:28:48.000Z,-17.25,-12.75,10,5
2008-04-16T22:59:23.480Z,-19.393,-179.14,651,5.3
2008-04-17T01:53:00.100Z,15.459,-93.501,96.1,5.2
2008-04-17T07:57:18.140Z,-19.937,-70.797,27.1,5.1
2008-04-17T08:29:07.920Z,8.264,91.78,35,5.1
2008-04-17T08:31:27.220Z,8.338,91.86,35,5.1
2008-04-17T10:20:26.940Z,-19.147,167.722,35,5
2008-04-17T17:02:52.250Z,15.885,144.878,10,5.5
2008-04-17T19:09:00.770Z,-55.407,158.719,10,5.1
2008-04-17T22:52:18.110Z,-13.401,167.095,212.5,5.3
2008-04-18T03:01:51.660Z,35.022,81.158,10,5
2008-04-18T05:58:36.480Z,26,128.406,28.7,5.1
2008-04-18T07:35:47.990Z,49.371,155.68,71.5,5
2008-04-18T07:43:48.790Z,25.983,128.39,26.3,5
2008-04-18T09:36:59.110Z,38.4515,-87.8861667,14.25,5.2
2008-04-18T15:31:54.690Z,-52.864,21.081,10,5.4
2008-04-18T20:39:07.140Z,-17.342,-179.022,553.8,6.3
2008-04-18T21:10:56.880Z,-27.528,-176.58,10,5.8
2008-04-19T01:38:42.700Z,4.267,127.107,60.9,5
2008-04-19T03:12:25.180Z,-7.815,125.694,13,6.1
2008-04-19T05:58:42.250Z,-20.273,168.796,14,6.3
2008-04-19T10:21:12.500Z,-7.875,125.722,10,6
2008-04-19T13:14:09.250Z,-20.279,168.814,35,5
2008-04-19T14:53:40.800Z,-7.87,125.691,10,5.4
2008-04-19T16:50:45.460Z,-7.93,125.626,10,5
2008-04-19T18:51:16.290Z,-7.945,125.808,5.9,5.1
2008-04-20T05:25:37.020Z,12.822,125.084,33.4,5.2
2008-04-20T07:30:44.260Z,-3.668,26.073,10,5.2
2008-04-20T13:01:20.490Z,-7.85,125.685,3.6,5.6
2008-04-21T03:47:24.250Z,-55.44,-28.025,35,5
2008-04-21T05:33:33.270Z,-7.074,129.736,110.2,5.3
2008-04-21T18:08:10.680Z,-31.583,-177.854,45.6,5.1
2008-04-21T19:41:20.490Z,-56.104,-126.891,10,5.1
2008-04-22T15:32:22.260Z,-20.352,168.789,27.6,5.1
2008-04-23T00:00:47.770Z,-25.76,-45.469,10,5.2
2008-04-23T00:11:15.150Z,-13.648,166.821,75.7,5.1
2008-04-23T01:27:20.190Z,33.528,141.075,65.6,5.1
2008-04-23T14:05:42.840Z,-3.86,131.446,10,5.5
2008-04-23T18:28:41.880Z,22.881,121.619,10,6
2008-04-23T22:04:15.400Z,22.88,121.65,6.8,5.1
2008-04-23T22:09:12.390Z,22.771,121.717,10,5
2008-04-24T01:19:15.170Z,-20.059,168.72,35,5.7
2008-04-24T12:14:49.920Z,-1.182,-23.471,10,6.5
2008-04-24T14:38:34.120Z,-20,169.013,35,5.1
2008-04-24T21:06:38.140Z,-41.6,84.986,10,5
2008-04-25T04:48:54.000Z,37.819,29.256,5,5
2008-04-25T09:52:47.770Z,35.62,140.46,46.4,5.1
2008-04-25T12:03:51.940Z,32.625,85.227,10,5
2008-04-25T18:22:58.670Z,-16.059,-175.031,303.4,5.4
2008-04-26T06:40:10.453Z,39.5231,-119.9393,2.8,5.1
2008-04-26T12:38:59.460Z,13.904,51.658,10,5.3
2008-04-26T13:14:52.160Z,50.634,51.834,10,5.1
2008-04-26T15:28:14.410Z,-26.706,-177.836,169.7,5.1
2008-04-26T17:24:28.190Z,-24.14,-111.508,10,5.1
2008-04-26T17:43:20.880Z,-24.373,-112.025,10,5.1
2008-04-26T22:31:24.590Z,-15.957,-174.053,131.8,5
2008-04-26T23:34:49.390Z,-49.091,164.117,10,6.1
2008-04-27T01:16:12.970Z,-3.266,101.407,46.4,5.2
2008-04-27T05:02:39.910Z,-7.782,107.876,40.7,5
2008-04-27T07:21:54.570Z,51.526,-176.54,35,5.1
2008-04-27T09:41:03.810Z,-9.746,160.179,10,5
2008-04-27T14:35:29.230Z,-35.464,-16.597,10,5.6
2008-04-27T17:32:11.100Z,24.812,125.047,35,5.2
2008-04-27T18:29:47.610Z,-42.707,-82.761,10,5
2008-04-27T21:17:59.800Z,48.685,-128.888,10,5.2
2008-04-28T00:06:28.100Z,17.846,-100.171,56.9,5.8
2008-04-28T12:53:28.950Z,-36.62,-110.59,10,5.2
2008-04-28T14:33:17.640Z,-58.754,-24.773,35,5.2
2008-04-28T15:31:17.310Z,-58.689,-24.777,35,5.2
2008-04-28T15:57:55.280Z,-58.739,-24.714,35,6.1
2008-04-28T18:33:34.200Z,-19.941,168.953,32,6.4
2008-04-28T20:26:53.110Z,-20.238,168.824,35,6.1
2008-04-29T00:06:59.200Z,11.683,42.986,10,5
2008-04-29T01:07:31.040Z,11.715,42.808,10,5
2008-04-29T05:26:04.680Z,41.452,142.03,46.7,5.8
2008-04-29T09:00:13.440Z,-54.362,5.784,10,5
2008-04-29T10:56:44.190Z,18.65,-101.083,75.7,5.3
2008-04-29T19:10:02.150Z,-6.108,127.484,404.7,5.9
2008-04-30T03:03:06.900Z,40.8358333,-123.4968333,27.755,5.4
2008-04-30T08:02:09.750Z,-8.066,121.812,35,5
2008-05-01T02:32:46.720Z,50.733,-177.723,26.9,5.1
2008-05-01T04:57:50.190Z,-19.471,168.878,35,5.7
2008-05-01T17:44:54.680Z,-2.874,101.213,49.4,5
2008-05-02T01:33:37.240Z,51.864,-177.528,14,6.6
2008-05-02T05:51:24.550Z,-42.766,-72.266,10,5.2
2008-05-02T20:48:09.580Z,-16.645,174.58,3.5,5.3
2008-05-03T00:52:21.610Z,-20.021,-175.933,216.8,5.4
2008-05-03T02:36:12.780Z,-42.784,-72.246,10,5
2008-05-03T03:25:47.390Z,-3.271,147.907,35,5
2008-05-03T03:53:34.930Z,-3.015,101.319,50.4,5.3
2008-05-03T19:01:46.290Z,-6.64,155.091,35,5.8
2008-05-04T02:51:12.340Z,43.155,-126.369,10,5.1
2008-05-04T13:31:20.940Z,4.332,127.828,65.3,5
2008-05-05T02:50:36.250Z,-22.754,173.431,53.3,5.2
2008-05-05T21:57:53.800Z,28.37,54.05,46,5.2
2008-05-06T08:39:51.320Z,53.248,-35.231,10,5.1
2008-05-06T08:47:10.870Z,53.475,-35.129,10,5.2
2008-05-06T10:06:35.670Z,-20.398,168.827,35,5.3
2008-05-06T12:42:17.770Z,-20.457,168.836,35,5.5
2008-05-06T19:51:11.370Z,71.479,-12.582,10,5
2008-05-06T23:27:37.650Z,-7.863,123.147,212,5.4
2008-05-07T16:02:02.600Z,36.178,141.545,19,6.2
2008-05-07T16:03:40.430Z,36.226,141.766,35,5.4
2008-05-07T16:09:04.080Z,36.232,141.907,6.1,5.3
2008-05-07T16:12:27.630Z,36.228,141.7,38.5,5.1
2008-05-07T16:16:36.190Z,36.156,141.756,23.3,6.1
2008-05-07T16:24:10.220Z,36.125,141.842,29.4,5
2008-05-07T16:27:40.130Z,36.38,141.758,35,5
2008-05-07T16:45:18.700Z,36.164,141.526,27,6.9
2008-05-07T17:31:18.990Z,36.248,141.584,37.9,5.4
2008-05-07T18:19:56.660Z,36.148,141.501,15.8,5
2008-05-08T00:27:22.400Z,-21.989,-68.83,110.5,5
2008-05-08T09:40:36.570Z,36.09,141.931,19.4,5
2008-05-08T11:31:23.880Z,5.507,94.703,35,5
2008-05-08T11:45:38.940Z,-8.104,-108.576,10,5
2008-05-08T21:18:43.350Z,36.275,142.029,31.8,5
2008-05-08T23:21:06.960Z,36.108,141.683,17,5.6
2008-05-09T16:08:17.220Z,-24.743,179.777,478,5
2008-05-09T21:51:29.730Z,12.516,143.181,76,6.8
2008-05-10T06:17:32.450Z,-51.46,139.129,10,5.1
2008-05-10T13:32:49.770Z,23.371,143.278,35,5.1
2008-05-10T16:15:45.850Z,-14.81,167.331,135,5
2008-05-10T18:24:02.380Z,43.533,145.717,85,5.2
2008-05-10T19:41:59.300Z,24.044,122.575,16.5,5.6
2008-05-10T20:53:04.200Z,36.3,22.24,57,5.4
2008-05-11T05:49:22.450Z,-17.74,-173.283,38.8,5.4
2008-05-11T20:57:08.300Z,36.408,70.748,218.1,5.4
2008-05-12T02:21:46.820Z,46.571,152.745,35,5
2008-05-12T06:28:01.570Z,31.002,103.322,19,7.9
2008-05-12T06:41:26.530Z,31.968,104.787,10,5.2
2008-05-12T06:41:56.000Z,31.586,104.032,10,5.7
2008-05-12T06:42:08.950Z,31.342,104.682,10,5.7
2008-05-12T06:43:14.360Z,31.211,103.715,10,5.8
2008-05-12T06:43:57.160Z,31.272,104.705,10,5.4
2008-05-12T06:48:59.120Z,32.436,105.234,10,5.3
2008-05-12T06:50:36.930Z,31.906,104.481,10,5.1
2008-05-12T06:53:30.090Z,32.372,105.202,10,5.1
2008-05-12T06:54:18.100Z,31.146,103.747,10,5.3
2008-05-12T06:57:34.870Z,31.857,104.638,10,5.1
2008-05-12T07:00:28.970Z,31.216,103.646,10,5
2008-05-12T07:00:42.660Z,32.195,104.908,10,5
2008-05-12T07:01:34.040Z,31.636,104.217,10,5.3
2008-05-12T07:05:05.390Z,32.165,105.134,10,5
2008-05-12T07:34:42.540Z,31.243,103.625,10,5.1
2008-05-12T08:10:58.350Z,31.1,103.53,10,5
2008-05-12T08:21:39.930Z,31.503,104.052,10,5
2008-05-12T09:07:00.430Z,31.206,103.682,10,5
2008-05-12T09:42:24.860Z,31.527,104.092,10,5.5
2008-05-12T10:23:40.080Z,30.966,103.365,10,5
2008-05-12T11:11:02.480Z,31.214,103.618,10,6.1
2008-05-12T12:50:34.980Z,56.4675,-153.0667,20.1,5.2
2008-05-12T13:40:54.130Z,31.028,103.511,10,5
2008-05-12T14:15:27.380Z,32.12,104.65,18.3,5
2008-05-12T14:46:07.740Z,32.733,105.616,10,5.1
2008-05-12T15:05:31.260Z,31.243,103.692,17.4,5
2008-05-12T15:08:59.660Z,31.952,104.575,10,5.1
2008-05-12T15:28:53.440Z,31.058,103.514,10,5
2008-05-12T17:54:35.910Z,31.178,103.524,34.8,5
2008-05-12T20:08:50.430Z,31.413,103.889,21.7,5.6
2008-05-12T20:45:34.820Z,31.746,104.454,32.7,5.3
2008-05-12T22:57:45.140Z,24.078,122.572,29.5,5
2008-05-12T23:46:18.970Z,31.282,103.527,10,5.2
2008-05-12T23:54:46.860Z,31.298,103.53,10,5.1
2008-05-13T03:00:38.330Z,31.205,103.682,10,5
2008-05-13T03:37:11.170Z,-55.676,-28.358,35,5.2
2008-05-13T07:07:08.500Z,30.89,103.194,9,5.8
2008-05-13T07:19:16.260Z,32.416,105.275,10,5
2008-05-13T10:29:19.340Z,4.676,95.089,35,5.4
2008-05-13T14:14:31.310Z,16.458,122.255,44.2,5.2
2008-05-13T18:27:56.780Z,22.705,121.237,20,5.2
2008-05-13T21:48:32.620Z,16.481,122.244,53.9,5.3
2008-05-13T22:44:48.330Z,1.371,125.692,87.6,5.1
2008-05-14T02:54:39.980Z,31.325,103.518,18.8,5.4
2008-05-14T05:54:57.980Z,31.996,104.032,10,5.1
2008-05-14T09:26:43.950Z,31.356,104.014,10,5.1
2008-05-14T21:01:07.000Z,31.66,104.214,10,5.1
2008-05-14T21:47:40.280Z,-56.771,-142.309,10,5.7
2008-05-14T22:46:02.210Z,-19.798,-178.252,604.2,5.4
2008-05-14T23:00:50.380Z,-55.099,-129.045,10,5.2
2008-05-15T14:06:15.330Z,-20.839,-174.062,35,5.1
2008-05-15T14:23:28.820Z,-57.911,-25.483,35,5.9
2008-05-15T21:44:02.730Z,-56.049,-27.483,90.7,5
2008-05-15T22:07:44.660Z,-19.812,-177.495,363,5.3
2008-05-15T22:19:08.830Z,-10.547,164.911,51.8,5.4
2008-05-16T05:07:33.130Z,33.903,136.84,344.2,5
2008-05-16T05:25:47.320Z,31.355,103.351,3,5.6
2008-05-16T11:06:50.970Z,-32.544,-178.356,35,5.4
2008-05-16T17:35:14.400Z,-5.603,148.557,149.2,5.3
2008-05-16T20:16:52.190Z,31.29,103.665,10,5
2008-05-17T02:23:15.630Z,-33.684,179.394,146.3,5.2
2008-05-17T09:40:46.640Z,-32.223,-178.091,35,5.2
2008-05-17T14:17:30.260Z,6.066,125.254,125.2,5.2
2008-05-17T17:08:25.480Z,32.24,104.982,9,5.8
2008-05-17T20:04:10.080Z,16.424,-97.827,29.7,5.2
2008-05-18T06:26:41.310Z,4.598,118.173,10,5
2008-05-18T12:17:23.340Z,-3.202,101.409,32,5.7
2008-05-18T18:59:24.570Z,-26.427,-176.372,35,5
2008-05-19T03:16:13.620Z,-47.781,31.965,10,5.9
2008-05-19T04:08:58.690Z,32.402,105.042,10,5
2008-05-19T04:21:01.680Z,-6.41,-106.896,10,5.2
2008-05-19T05:40:39.570Z,-7.141,130.576,35,5.1
2008-05-19T06:06:54.760Z,32.451,105.272,10,5.2
2008-05-19T10:08:36.310Z,42.503,131.872,513.4,5.7
2008-05-19T14:26:45.020Z,1.64,99.147,10,6
2008-05-19T14:49:17.690Z,1.724,99.18,10,5.3
2008-05-19T15:19:21.330Z,-5.731,147.2,127.6,5.2
2008-05-19T19:02:57.010Z,-31.552,-178.887,136.3,5
2008-05-19T19:24:58.890Z,-30.224,-177.665,57.2,5.1
2008-05-20T13:53:35.640Z,51.162,178.759,27,6.3
2008-05-20T15:16:04.410Z,-44.451,-78.207,10,5.6
2008-05-20T17:08:00.200Z,-3.181,101.475,47.9,5.7
2008-05-20T17:11:11.650Z,-3.204,101.408,45.2,5
2008-05-20T20:42:43.700Z,53.302,108.433,10,5.3
2008-05-20T21:37:12.170Z,-8.58,-74.886,129.5,5.2
2008-05-21T01:30:24.800Z,-9.946,150.914,35.9,5.2
2008-05-21T02:45:52.610Z,-9.981,150.891,39,5.4
2008-05-21T22:22:55.690Z,-4.129,101.272,19,5.5
2008-05-21T23:23:09.200Z,-4.445,101.096,22.3,5.2
2008-05-22T12:42:59.120Z,7.383,-35.762,10,5
2008-05-23T03:33:09.860Z,51.638,177.916,55.5,5.4
2008-05-23T06:43:22.260Z,-59.001,149.045,10,5
2008-05-23T19:35:34.780Z,7.313,-34.897,8,6.5
2008-05-23T20:46:16.000Z,-22.853,-68.82,100,5.2
2008-05-23T22:50:37.020Z,-7.061,129.483,125.2,5.7
2008-05-23T23:04:06.460Z,-23.199,-115.087,10,5.3
2008-05-24T02:43:36.000Z,-41.957,-72.187,9.4,5.4
2008-05-24T04:58:18.870Z,42.386,-30.515,10,5.5
2008-05-24T06:26:23.600Z,-42.025,-72.206,10,5
2008-05-24T07:40:42.310Z,-8.839,124.097,81,5
2008-05-24T09:24:06.710Z,-22.178,-179.569,615,5.3
2008-05-24T10:28:43.400Z,-19.384,169.508,279.6,5.1
2008-05-24T13:21:29.890Z,-0.304,-18.813,10,5.1
2008-05-24T13:24:05.950Z,-7.181,156.069,29,5.9
2008-05-24T19:20:42.490Z,4.33,-73.764,8.9,5.9
2008-05-24T23:23:06.040Z,44.213,-129.393,10,5.1
2008-05-25T01:46:25.050Z,-62.826,-158.035,10,5.2
2008-05-25T05:45:12.700Z,15.288,-91.894,198.6,5
2008-05-25T08:21:49.990Z,32.56,105.423,18,6.1
2008-05-25T15:39:49.470Z,-54.352,-55.888,40.5,5.2
2008-05-25T19:18:24.384Z,55.9055,-153.5083,20,6
2008-05-25T23:15:57.650Z,4.729,-82.633,10,5.1
2008-05-26T00:58:28.360Z,2.021,-84.594,33.7,5.1
2008-05-26T15:01:33.640Z,8.423,-82.968,13,5.6
2008-05-26T15:38:01.550Z,8.445,-83.027,10,5.1
2008-05-27T05:51:12.050Z,-56.597,147.41,10,5.9
2008-05-27T08:03:22.710Z,32.699,105.533,10,5.2
2008-05-27T08:37:51.510Z,32.71,105.54,10,5.7
2008-05-27T11:27:55.800Z,13.616,-91.02,26,5.7
2008-05-27T17:34:18.000Z,-20.009,168.763,35,5.3
2008-05-27T17:35:09.810Z,32.67,105.382,10,5
2008-05-28T09:21:31.720Z,-33.224,-179.019,35,5
2008-05-28T13:19:52.670Z,84.912,12.899,10,5.2
2008-05-28T14:51:28.240Z,-25.201,-176.529,35,5
2008-05-28T14:53:56.630Z,-0.093,124.905,40.7,5
2008-05-28T16:14:20.440Z,13.391,144.816,54.4,5.4
2008-05-28T17:35:28.800Z,-21.691,-68.343,124.2,5.3
2008-05-28T21:39:05.060Z,-13.102,-74.462,84.2,5.2
2008-05-29T14:11:17.190Z,-3.316,142.381,35,5
2008-05-29T15:46:00.320Z,64.005,-21.013,9,6.3
2008-05-30T05:35:41.210Z,8.391,-82.917,35,5.1
2008-05-30T07:25:39.800Z,30.802,141.523,16,5.8
2008-05-30T10:44:11.730Z,-54.744,0.987,10,5.7
2008-05-30T12:38:29.960Z,50.458,-130.41,10,5
2008-05-30T23:22:29.210Z,-4.304,152.628,76.7,5.1
2008-05-31T03:16:15.240Z,-17.255,-175.074,219.9,5.1
2008-05-31T04:37:56.010Z,-41.198,80.479,9,6.4
2008-05-31T14:28:35.100Z,39.983,142.604,33.5,5
2008-05-31T23:16:04.550Z,-28.919,-112.258,10,5.8
2008-06-01T00:31:14.950Z,-54.816,0.979,10,5.5
2008-06-01T01:57:23.690Z,20.124,121.35,31,6.3
2008-06-01T09:24:28.040Z,51.739,159.189,30.3,5.2
2008-06-01T09:42:32.180Z,-4.583,129.532,10,5.4
2008-06-01T10:33:28.300Z,-4.574,129.5,10,5.4
2008-06-01T14:31:03.010Z,-59.384,149.66,10,6.5
2008-06-01T15:31:42.480Z,2.243,126.833,71.4,5
2008-06-01T15:59:48.750Z,-9.159,118.034,81.9,5.1
2008-06-01T16:35:06.030Z,51.624,159.283,40.6,5.1
2008-06-01T16:59:23.800Z,24.846,121.816,94.7,5.3
2008-06-01T22:30:50.880Z,-20.062,168.601,45.5,5.2
2008-06-01T22:55:34.050Z,-4.592,129.594,10,5.1
2008-06-02T01:58:45.460Z,-37.671,-17.116,10,5
2008-06-02T02:17:17.520Z,-37.602,-17.635,10,5
2008-06-02T04:19:51.210Z,-15.223,-173.672,35,5.6
2008-06-02T06:56:25.310Z,9.053,125.617,60.6,5
2008-06-02T17:50:24.910Z,44.18,-129.221,10,5.2
2008-06-02T19:47:16.200Z,-0.029,123.282,153,5.3
2008-06-03T03:09:29.360Z,32.067,104.602,10,5
2008-06-03T08:42:16.810Z,-3.444,68.312,10,5.3
2008-06-03T10:15:50.890Z,0.354,97.759,35,5.3
2008-06-03T16:20:50.380Z,-10.509,161.273,84,6.2
2008-06-03T17:31:32.360Z,-8.166,120.255,14,5.9
2008-06-03T21:03:46.700Z,-8.125,120.265,7,5.8
2008-06-03T22:04:27.870Z,-8.1,120.231,14,6
2008-06-03T22:49:57.070Z,-2.077,99.975,35.3,5.2
2008-06-03T23:43:26.600Z,-8.143,120.127,10,5.1
2008-06-04T01:25:24.930Z,-0.627,122.639,46,5.3
2008-06-04T04:17:40.970Z,37.347,72.146,224.2,5
2008-06-04T11:49:53.400Z,-2.48,140.021,35,5
2008-06-04T17:03:06.660Z,41.538,139.058,205,5.7
2008-06-04T21:28:24.980Z,-22.569,-175.102,34.5,5.2
2008-06-05T02:16:46.930Z,-38.844,-91.623,10,6
2008-06-05T02:56:44.240Z,-6.865,150.741,54.4,5
2008-06-05T04:41:05.530Z,32.349,105.005,10,5.2
2008-06-05T05:11:26.000Z,15.76,-93.74,99,5.3
2008-06-05T05:22:26.460Z,-38.871,-91.613,7,5.8
2008-06-05T11:02:04.860Z,12.152,143.866,10,5.1
2008-06-05T13:37:39.530Z,-8.733,-76.448,126.2,5.2
2008-06-05T16:56:23.250Z,52.176,-169.485,43.9,5
2008-06-05T18:53:11.270Z,-33.761,-178.637,23,5
2008-06-06T02:39:01.780Z,31.066,141.49,52.5,5
2008-06-06T03:42:50.640Z,-7.435,156.143,75.4,5.1
2008-06-06T13:42:48.950Z,-7.495,127.885,122,6
2008-06-06T20:02:56.890Z,35.883,-0.658,4,5.5
2008-06-07T13:06:28.790Z,-12.385,-77.592,35,5
2008-06-07T19:10:48.370Z,-3.552,140.851,54.2,5
2008-06-07T21:53:12.860Z,-22.457,-175.069,35,5.2
2008-06-07T22:03:18.100Z,-8.155,120.343,10,5.3
2008-06-07T22:09:04.570Z,-8.115,120.431,10,5.1
2008-06-08T12:25:29.710Z,37.963,21.525,16,6.4
2008-06-08T15:05:01.990Z,-20.876,-68.368,117.9,5.2
2008-06-08T17:56:19.640Z,33.169,92.116,10,5.2
2008-06-08T18:24:43.560Z,32.447,85.243,10,5.1
2008-06-09T06:40:16.400Z,-19.828,167.939,35,5
2008-06-09T07:33:28.220Z,13.346,-90.672,64.7,5
2008-06-09T16:13:02.410Z,-5.49,131.305,53.4,5
2008-06-10T04:13:37.830Z,-18.098,167.88,35,5.9
2008-06-10T05:49:40.870Z,-18.068,167.886,35,5.6
2008-06-10T07:10:23.190Z,-5.172,154.581,46,5
2008-06-10T07:44:36.590Z,5.248,126.387,57.9,5.4
2008-06-10T10:04:58.080Z,33.182,91.961,10,5.4
2008-06-10T11:04:14.890Z,33.176,92.081,10,5.1
2008-06-10T13:59:46.160Z,-56.719,-25.412,35,5
2008-06-10T14:15:38.050Z,33.159,92.09,10,5.3
2008-06-11T02:30:08.440Z,-33.401,179.911,21.6,5.5
2008-06-11T08:37:45.820Z,6.558,124.216,51.9,5.1
2008-06-11T11:12:26.410Z,51.158,-179.25,47.1,5.2
2008-06-11T12:30:04.100Z,-33.101,-15.859,10,5
2008-06-11T14:30:10.320Z,-31.721,-178.525,35,5.2
2008-06-11T16:10:53.620Z,-17.937,65.522,10,5.3
2008-06-12T00:20:45.600Z,35.11,26.19,29,5.1
2008-06-12T02:04:58.540Z,-20.54,169.993,35,5.2
2008-06-12T02:09:57.220Z,-7.388,127.776,37.9,5
2008-06-12T05:19:57.410Z,-9.379,112.769,51.9,5.2
2008-06-12T05:30:43.930Z,-50.157,-114.169,10,5.9
2008-06-12T11:00:08.490Z,12.761,144.954,35,5.4
2008-06-12T13:10:12.960Z,25.458,141.252,35,5.3
2008-06-12T16:53:34.940Z,-50.024,-113.661,10,5
2008-06-12T21:06:24.260Z,-37.556,177.089,5,5.2
2008-06-13T03:00:48.810Z,14.389,-91.473,93.3,5
2008-06-13T07:51:56.290Z,-9.517,159.438,26.5,5
2008-06-13T13:47:50.740Z,-4.839,128.124,25.6,5.4
2008-06-13T16:13:24.640Z,0.824,97.478,23.8,5.1
2008-06-13T19:40:35.930Z,-10.791,165.938,45.2,5.1
2008-06-13T19:57:02.460Z,-36.147,-100.037,10,5
2008-06-13T20:06:46.460Z,-17.836,-13.493,10,5.3
2008-06-13T23:43:45.360Z,39.03,140.881,7.8,6.9
2008-06-13T23:49:05.680Z,39.114,140.942,11.5,5.1
2008-06-14T00:20:11.950Z,38.882,140.678,6.4,5.5
2008-06-14T00:20:47.670Z,39.027,140.852,10.2,5.4
2008-06-14T06:47:09.030Z,44.234,-129.197,10,5.2
2008-06-14T12:55:25.150Z,-4.376,144.354,160.5,5
2008-06-15T01:13:11.930Z,-17.735,-179.733,611.4,5.9
2008-06-15T08:18:50.090Z,10.616,-86.173,30.7,5.2
2008-06-15T08:37:17.200Z,-36.623,-107.45,10,6
2008-06-15T12:21:28.880Z,-23.076,-66.417,211.6,5
2008-06-15T15:09:30.730Z,-9.553,107.745,11.6,5.1
2008-06-16T10:17:51.010Z,-49.332,116.505,10,5
2008-06-16T14:14:38.410Z,38.997,140.841,10.8,5.1
2008-06-16T20:13:01.730Z,-64.728,177.402,10,5.2
2008-06-17T17:26:11.710Z,53.967,127.985,10,5.1
2008-06-17T17:42:09.670Z,5.008,-82.652,10,5.9
2008-06-17T20:57:04.270Z,-9.32,67.165,10,5
2008-06-18T01:58:42.900Z,37.67,22.78,83,5.1
2008-06-18T05:23:31.400Z,35.289,91.27,10,5.4
2008-06-18T08:12:18.270Z,33.205,92.016,44.4,5.2
2008-06-18T09:30:11.440Z,-12.205,166.713,185.9,5
2008-06-18T13:13:10.920Z,1.975,128.408,73.8,5.4
2008-06-18T14:32:33.700Z,3.014,126.771,34.3,5
2008-06-18T18:34:33.190Z,-18.351,-174.685,73,5.1
2008-06-19T00:35:33.370Z,6.791,92.701,35.3,5.1
2008-06-19T00:36:45.700Z,-4.932,151.754,143.3,5.5
2008-06-19T02:26:38.310Z,12.515,-87.716,72,5
2008-06-19T05:19:20.570Z,-14.366,167.377,188.2,5.1
2008-06-19T14:42:51.490Z,-2.586,152.974,35,5.1
2008-06-19T16:20:48.170Z,-18.707,-173.389,10,5.1
2008-06-19T16:43:28.640Z,-18.87,-173.318,10,5
2008-06-19T20:36:09.840Z,-14.756,167.336,113.1,5
2008-06-20T00:18:32.230Z,-18.699,-174.661,139.3,5.2
2008-06-20T03:16:02.350Z,-4.775,148.922,607.5,5.5
2008-06-20T04:24:37.650Z,-15.264,-174.639,35,5.1
2008-06-20T10:01:38.620Z,-3.086,101.267,58.4,5
2008-06-20T12:24:58.100Z,-2.035,98.704,24.8,5.2
2008-06-21T00:29:14.240Z,-22.625,171.155,53.4,5.2
2008-06-21T05:57:16.200Z,36.1,21.93,17,5.2
2008-06-21T07:28:44.540Z,-5.396,152.067,70.6,5.1
2008-06-21T11:36:23.900Z,36.06,21.82,5,5.6
2008-06-21T19:52:16.840Z,36.474,70.234,222.9,5.1
2008-06-22T01:32:06.890Z,16.704,-93.943,132.1,5.1
2008-06-22T07:22:06.660Z,-8.865,157.804,11,5.8
2008-06-22T13:15:34.790Z,-8.809,157.879,10,5.3
2008-06-22T20:18:41.210Z,-12.689,166.695,35,5.2
2008-06-22T23:56:30.030Z,67.698,141.276,18,6.1
2008-06-23T12:32:12.530Z,46.482,153.267,10,5.6
2008-06-24T17:02:35.690Z,28.997,142.448,42.4,5
2008-06-24T18:26:53.010Z,40.039,70.841,48.9,5
2008-06-24T19:14:44.150Z,-3.185,101.433,49,5.1
2008-06-24T19:37:17.570Z,-2.523,138.423,11.6,5
2008-06-24T19:48:10.060Z,-2.555,138.453,35,5.1
2008-06-25T01:52:36.040Z,1.324,97.158,19,5.5
2008-06-25T02:35:16.510Z,-56.032,-144.435,10,5.2
2008-06-25T02:41:43.420Z,-56.015,-143.685,10,5.3
2008-06-25T02:53:25.440Z,1.344,97.191,16,5.7
