window,key,window_size,fb_1,fb_2,fb_3,fb_4,fb_5,fb_6,fb_7,fb_8,fb_9,fb_10,fb_11
0,G132,15D,2.440294152259782,4.786397715070996,3.493109225060372,1.5142311611806223,1.6091597348841526,1.7280356107670563,3.0079991848988867,3.2391923556036972,2.332675364800064,2.761813339742616,5.629373184092568
0,G114,15D,6.204195405790391,6.237009155142298,5.639811693629992,4.7025363335102135,3.9000070735179153,3.560050038096944,4.755950045562007,4.92684348623482,4.5821482922147405,4.841168865626991,5.398318243112626
0,G96,15D,4.868308306463124,6.606082874683113,6.311385036500046,6.850906027176157,6.044734891576375,5.913722823029616,7.688201299137485,7.290977880430808,5.228622174952827,6.562956666305053,6.266968873809643
0,G78,15D,6.8476108950789145,6.644754989045893,6.718965125474717,10.56838991075826,9.094641209674592,6.736452084248298,5.394515392185835,4.092197852020356,4.5467528022926045,8.776053530715748,9.766225855850367
0,G60,15D,8.6760010347476,13.120124949387582,9.996083406242585,9.075876451245493,8.222297717302594,11.096101263127588,8.794164500096475,6.691803506296171,6.851530354922296,7.48485072269328,7.556657688831826
0,G59,15D,10.03700284719856,5.800398145280192,6.6420311363038165,6.981445688704516,6.666924825745092,6.628421959683182,7.792154690795559,10.251595227223724,10.735816230334487,12.07979759781951,12.092473517341547
0,G41,15D,6.994293825566145,5.324126076977548,4.596715283599311,3.13730623926907,4.312314608348756,5.566411305652762,6.900425308200541,7.420784782080244,10.663558894512864,16.539971861326773,24.44630596540733
0,G23,15D,5.5656258858998715,5.238994401385171,3.682696253949169,3.691505278161006,4.233331825061818,3.567030982270163,3.9189779891128826,4.001308130372192,4.330940904933803,5.111345160680408,5.4064876436017855
0,G131,15D,5.494218055589341,5.8547186711348065,4.587121095572848,2.4145316224359874,1.0454774293918714,2.1465026947643593,6.297109806027638,7.212834607874359,4.8022753325539265,3.347711932072889,8.449109836816639
0,G113,15D,3.1260627687358338,4.099335854711278,3.0935975134658285,4.688872781925849,3.694495924841629,4.579022378653531,4.415371344868091,7.6001750059815025,8.68547078925477,7.440642359664572,10.882188920037061
0,G95,15D,3.5150624887496784,5.461718056539252,1.6757094506750494,2.5216783163601035,3.531704383982317,4.455346050521844,5.891518959533642,5.928311514085945,6.017835688162887,6.025122060182067,7.4956663607035745
0,G77,15D,9.014820807198927,5.741208174537396,4.684497579771073,7.157110747157005,9.474213661536089,9.152912950499656,7.789797714449627,7.301396957207257,8.712179949824199,9.382036871762379,9.799508023932692
0,G76,15D,5.191574078830486,6.840758085741572,5.824556345157218,6.7738761650452375,7.261944649695782,6.578642141170627,5.459073948438707,4.681866375811715,4.6554910837804515,5.795488997820901,7.848317049190966
0,G58,15D,5.564311409586935,5.015312867635203,6.060650529177565,10.299906941663831,6.911909691148793,8.488163802661578,10.603553663101446,10.054335314313198,8.631567936959861,6.965423518821365,6.598320311002455
0,G40,15D,2.1335687066210447,3.322644821261982,3.6855272519218087,2.812217342928741,4.109218220066976,5.038680859818199,4.7267795732239115,5.070958411490247,5.274787894263834,6.940649188469046,9.33571021989111
0,G22,15D,3.4239684403317048,6.238370990684386,3.230667887019293,3.643409936386898,2.000454148582516,1.8931304039842733,3.3483797729434426,3.8619749154883682,5.426022549421294,5.316100923130709,6.315152691391252
0,G21,15D,1.5634620852120829,3.7807815484332132,3.1507923930717054,3.2338513976059367,2.3414165313947572,2.85486377945169,3.563165796865949,5.083096553280934,5.732730100587971,6.691002905013373,7.286374026251298
0,G130,15D,5.347338837733567,2.6674411620311114,2.737452607237809,4.4325904278071295,2.235464910377746,1.6683063824232194,4.552150373870043,4.656888316049134,3.4817628887891936,3.01466007787125,4.614698718197047
0,G112,15D,2.339759054810709,4.299069500328994,3.303638763437778,2.2078967007478862,1.923316272631855,2.4516258073992443,4.081200671989301,4.154395572624044,4.530207884012894,3.8389167148795287,4.301511495555658
0,G94,15D,2.8526082962349393,5.39339584006385,5.207383981339689,2.542828629459695,4.5063730308997005,6.105579458961828,8.421505800766038,7.368655899749845,5.925392042989119,6.035003129571144,6.479275399095157
0,G93,15D,5.446447609231223,4.103410078298219,6.414110592067877,3.714598320278336,6.752438974458626,6.732596837165455,5.59365545519218,4.540724214243745,4.411249821728957,4.9970621697897215,5.392357313839638
0,G75,15D,4.296525018969884,4.456784093913905,4.412803572150133,7.800508289574162,8.834703493864206,7.786954309211819,4.729278934934444,4.420967205969069,5.063058852709274,7.360559443305596,9.842556531517436
0,G57,15D,4.898130089578155,4.542164893996748,2.6245517709142256,6.6740102613165275,5.782068050147275,8.431123792811226,6.665391460881409,4.92564875009291,3.956535085335187,3.1875601311158577,3.1594939821880046
0,G39,15D,3.127747892589237,6.741533010733328,2.6489262928632176,5.190582094333763,3.124589749658744,3.8272253627748203,3.560010486632471,2.8353653296186874,2.604089665812756,2.6317145087425406,2.5854719240183686
0,G20,15D,2.5994749215502986,4.585697249209801,2.9722780240786566,5.254647044695386,4.485259533073991,4.975667364013529,4.236530943457982,7.012088895051219,6.823160420432744,9.126096582861178,7.9864682784105545
0,G129,15D,3.8127870223378877,2.8092061194255944,2.4986852179653396,2.886097222917026,3.761128612630426,2.922102587369771,5.377475669300329,10.758494000386131,10.202329527192095,10.213050575474103,12.553845717182389
0,G111,15D,2.340695314397206,9.098119534919553,9.035807233234143,5.205054814912792,3.725549672776934,5.745938085328911,7.81214471226287,6.095093091820899,5.02089939802918,5.564885638644111,6.114915565550077
0,G110,15D,3.7273724219335627,7.345050085857351,4.949691365923349,3.0970735413350416,2.487811836785422,2.803923901358434,3.903321996151302,4.641223352677577,4.649958131462152,3.819210661330263,3.347348651036203
0,G92,15D,4.671283721374946,5.5141577223420795,6.33329641373663,5.149924620798419,7.489403192379382,11.065519299338797,13.137232776681245,12.983046164426506,11.589564234833333,10.824875929464946,9.496761247555954
0,G74,15D,3.8131933114779644,6.789004036069059,8.23600825401059,6.023112916239003,5.157599805939408,7.851594670222698,9.159330852506548,8.742768323336106,11.650896323062431,10.638850541604553,8.479058185566942
0,G56,15D,4.350555194166729,4.392219434073076,4.503585004003963,3.635840250861113,4.584565734325932,3.4855063174068754,3.6155891463126952,3.747971794409952,4.990828018885378,5.6686753700834185,5.279877307244962
0,G38,15D,4.830157822817708,10.91817577788075,6.268759129156467,5.174348091918699,4.668580841871543,5.368095447424643,7.142172394119203,8.159147454533773,7.378278969564171,6.691914864066097,7.542973129481958
0,G37,15D,5.236246635640525,4.34780436736772,4.919559516715104,6.091080940802112,5.473523690612814,6.578629861488187,7.990102617520801,5.851161925201572,4.131562679467193,4.635924212126461,5.239035440980615
0,G19,15D,2.5689769462761407,3.539833814987958,3.539079087529866,2.534035035831445,3.116657425173056,4.073093280378976,4.767375635796408,6.853127107225506,5.986855798173884,4.002724331126571,6.007547088812167
0,G128,15D,3.8710693845006063,4.503517589688013,4.352688610434846,2.720578025255823,2.962057545144564,2.7408796159263975,3.0551816270235523,3.534005076663241,3.3090615811047206,4.106883676190432,5.396618889669355
0,G109,15D,2.6039388194019377,6.467236440656493,3.801911859990298,6.281439960792373,4.935613100602066,5.311865447211564,7.150031022484433,8.22815247565111,8.00084155809643,5.927696367370651,5.538877220550797
0,G91,15D,4.481353086578028,6.13391373983382,7.977317682305546,12.42703930078599,12.486679881385983,8.656056556820278,8.836132189415654,12.28306113406346,12.003208456661865,9.490877137229193,7.81949012628103
0,G73,15D,8.458379792450195,9.066833984923141,13.848314659238326,12.685825734924668,8.69656356300696,6.523551735287903,7.258883711246017,6.755438993449729,10.609888225992293,19.60825796320642,27.65621438198917
0,G55,15D,8.61334653526562,10.349533146006712,7.48668792263882,4.936762209775037,6.331784122119267,6.185345116659793,5.753136986596883,6.170805048002395,6.578222472614539,6.187376063506422,4.922119487312731
0,G72,15D,4.405291868270474,4.941312266157091,3.8300252402304933,4.450651770453078,6.914845710271858,9.440841695728091,10.245269312880525,8.223083403691971,7.099815708456698,6.162177338043705,4.6409476115625505
0,G54,15D,2.1783783376970143,6.261219975917913,5.986093392953802,5.597333526258115,4.323785317853441,6.118980220143855,6.3603389026649495,8.742387486029651,10.381516197526542,12.634990793199957,10.261853010676807
0,G36,15D,3.0332688705600988,4.150495173718241,6.2079356138661845,5.01367610631672,6.58348786685099,3.911047945881385,3.5326064097193908,5.384657237480162,5.5092152355809985,7.692223155442474,6.503252475602407
0,G127,15D,2.59653130757095,6.273240531440486,5.772031826093835,5.445081680672338,3.3962619993123164,3.358362966317756,4.541349913966601,6.966551838939731,13.559350789449635,13.059912338779055,9.781237941992678
0,G126,15D,7.458711132285181,4.146010964575893,4.027085033509762,5.245622064891684,5.608171596805615,9.048433059733904,12.143840193562545,12.084897983018362,8.15195334127461,7.936807155383133,5.5270235688467375
0,G108,15D,4.022264269977036,6.282435085940485,4.318727832054411,9.787176310075026,9.038637874980592,6.4170997070353115,6.568292331290912,8.917891570686185,8.132249554136076,7.29197071131441,6.153436788228014
