split,anomalies,anomalies_sc,agg_value,agg_error,agg_value_sc,agg_error_sc,agg_total_eq,agg_total_eq_sc,seismic_indices_sc,seismic_indices
Val,17,10,88.23529411764706,7.814248990059665,90.0,9.486832980505138,47,22,"[52, 93, 97, 147, 350, 399, 452, 453, 468]","[52, 75, 77, 93, 97, 109, 147, 170, 350, 372, 373, 399, 452, 453, 468]"
Train,37,32,67.56756756756756,7.695875641236478,65.625,8.396166117267452,97,44,"[46, 119, 225, 356, 366, 485, 795, 1078, 1178, 1277, 1281, 1306, 1358, 1403, 1515, 1579, 1588, 1668, 1728, 1741, 1799]","[46, 119, 225, 356, 366, 485, 778, 795, 963, 1078, 1178, 1277, 1279, 1281, 1306, 1315, 1358, 1403, 1515, 1579, 1588, 1668, 1728, 1741, 1799]"
Val,32,29,78.125,7.307924583542855,75.86206896551724,7.946270842617658,69,52,"[2, 35, 39, 53, 150, 151, 204, 238, 239, 254, 278, 296, 312, 351, 353, 357, 367, 393, 405, 409, 441, 458]","[2, 35, 39, 53, 150, 151, 204, 238, 239, 254, 278, 283, 296, 312, 351, 353, 357, 367, 377, 393, 405, 409, 415, 441, 458]"
Train,37,21,70.27027027027027,7.514159864153768,61.904761904761905,10.597116957413082,66,38,"[246, 659, 800, 802, 807, 813, 886, 930, 1171, 1202, 1316, 1478, 1572]","[246, 282, 324, 325, 335, 336, 659, 800, 802, 804, 807, 813, 886, 930, 987, 1132, 1171, 1202, 1255, 1281, 1316, 1401, 1471, 1478, 1572, 1788]"
Val,13,12,69.23076923076923,12.800773759043748,75.0,12.5,19,19,"[56, 61, 62, 113, 242, 341, 365, 374, 400]","[56, 61, 62, 113, 242, 341, 365, 374, 400]"
Train,39,33,71.7948717948718,7.205737677223015,69.6969696969697,8.000055652754638,129,63,"[226, 300, 399, 403, 428, 480, 637, 675, 701, 790, 863, 921, 1079, 1331, 1384, 1436, 1472, 1474, 1510, 1583, 1677, 1829, 1882]","[5, 226, 300, 399, 401, 403, 428, 437, 480, 637, 675, 701, 790, 863, 921, 1007, 1009, 1079, 1331, 1384, 1436, 1472, 1474, 1510, 1583, 1677, 1829, 1882]"
Val,9,7,66.66666666666666,15.713484026367725,57.14285714285714,18.704390591656487,15,13,"[142, 173, 382, 431]","[133, 142, 173, 363, 382, 431]"
Train,39,34,76.92307692307693,6.7466001485156095,73.52941176470588,7.566114050404801,123,68,"[43, 56, 273, 353, 426, 576, 592, 642, 894, 947, 948, 949, 999, 1146, 1240, 1290, 1350, 1456, 1466, 1585, 1799, 1833, 1847, 1860, 1874]","[0, 41, 43, 56, 145, 273, 353, 426, 570, 576, 592, 642, 894, 947, 948, 949, 999, 1146, 1240, 1290, 1350, 1456, 1466, 1585, 1782, 1799, 1833, 1847, 1860, 1874]"
Val,14,11,64.28571428571429,12.806020814297073,63.63636363636363,14.504073367590284,20,15,"[115, 136, 142, 191, 401, 426, 461]","[115, 136, 142, 191, 271, 357, 401, 426, 461]"
Train,38,30,86.8421052631579,5.48361022017428,83.33333333333334,6.804138174397716,97,66,"[93, 147, 399, 452, 453, 468, 504, 578, 651, 745, 795, 956, 961, 1011, 1089, 1090, 1190, 1304, 1352, 1365, 1379, 1504, 1714, 1798, 1829]","[75, 77, 93, 147, 399, 452, 453, 468, 504, 578, 651, 745, 783, 795, 956, 961, 1011, 1089, 1090, 1190, 1225, 1287, 1304, 1324, 1352, 1365, 1379, 1419, 1466, 1504, 1714, 1798, 1829]"
Val,23,17,82.6086956521739,7.903419644751181,82.35294117647058,9.245944094039716,44,39,"[5, 39, 52, 67, 99, 110, 115, 215, 274, 283, 305, 320, 354, 364]","[5, 39, 46, 47, 52, 67, 99, 110, 115, 162, 172, 215, 257, 274, 283, 305, 320, 354, 364]"
Train,38,35,94.73684210526315,3.622353692693082,94.28571428571428,3.923466070431973,77,71,"[2, 35, 53, 70, 150, 151, 238, 239, 254, 405, 458, 532, 537, 538, 589, 718, 817, 841, 850, 875, 876, 962, 1090, 1121, 1225, 1226, 1379, 1505, 1522, 1540, 1792, 1810, 1835]","[2, 35, 53, 70, 150, 151, 238, 239, 254, 283, 405, 458, 532, 537, 538, 589, 718, 817, 841, 850, 875, 876, 962, 1081, 1090, 1121, 1225, 1226, 1379, 1505, 1522, 1540, 1748, 1792, 1810, 1835]"
Val,18,18,55.55555555555556,11.712139482105108,55.55555555555556,11.712139482105108,21,21,"[46, 78, 160, 181, 223, 261, 281, 370, 446, 452]","[46, 78, 160, 181, 223, 261, 281, 370, 446, 452]"
Train,37,31,94.5945945945946,3.7174611102993347,93.54838709677419,4.412365254342185,74,62,"[56, 61, 62, 113, 242, 341, 365, 374, 400, 641, 703, 729, 739, 823, 1048, 1314, 1338, 1346, 1373, 1428, 1462, 1475, 1638, 1696, 1697, 1723, 1729, 1743, 1792]","[56, 61, 62, 113, 242, 341, 365, 374, 400, 491, 540, 641, 703, 729, 739, 823, 1048, 1183, 1269, 1314, 1338, 1346, 1373, 1428, 1462, 1475, 1595, 1638, 1680, 1696, 1697, 1723, 1729, 1743, 1792]"
Val,11,9,63.63636363636363,14.504073367590284,66.66666666666666,15.713484026367725,22,21,"[76, 166, 190, 238, 309, 403]","[33, 76, 166, 190, 238, 309, 403]"
Train,37,32,94.5945945945946,3.7174611102993347,93.75,4.2790824805091106,71,60,"[57, 125, 131, 163, 169, 225, 231, 267, 314, 320, 576, 631, 866, 879, 901, 956, 990, 1003, 1011, 1018, 1061, 1066, 1166, 1218, 1262, 1350, 1419, 1501, 1711, 1793]","[14, 57, 125, 131, 163, 169, 225, 231, 267, 314, 320, 576, 631, 797, 866, 879, 901, 956, 990, 1003, 1011, 1018, 1061, 1066, 1117, 1123, 1166, 1208, 1218, 1262, 1350, 1419, 1501, 1711, 1793]"
Val,12,10,66.66666666666666,13.608276348795433,70.0,14.491376746189438,38,37,"[75, 100, 254, 351, 377, 452, 453]","[75, 100, 122, 254, 351, 377, 452, 453]"
Train,37,32,89.1891891891892,5.104866387043433,87.5,5.846339666834283,81,73,"[56, 115, 136, 191, 417, 426, 461, 516, 550, 578, 621, 778, 784, 822, 831, 866, 910, 979, 1061, 1067, 1082, 1152, 1353, 1473, 1587, 1635, 1706, 1800]","[56, 115, 136, 191, 357, 416, 417, 426, 461, 516, 550, 558, 578, 621, 768, 778, 784, 822, 831, 866, 910, 979, 1061, 1067, 1082, 1152, 1353, 1430, 1473, 1587, 1635, 1706, 1800]"
Val,13,12,46.15384615384615,13.826415911891033,50.0,14.433756729740644,17,17,"[63, 67, 111, 320, 322, 480]","[63, 67, 111, 320, 322, 480]"
Train,36,26,88.88888888888889,5.237828008789243,84.61538461538461,7.07589393082923,104,93,"[5, 29, 39, 67, 110, 115, 306, 311, 399, 468, 640, 837, 842, 962, 1030, 1076, 1124, 1195, 1289, 1650, 1730, 1765]","[5, 29, 39, 46, 47, 67, 110, 115, 162, 256, 257, 306, 311, 399, 468, 640, 837, 842, 919, 962, 970, 1030, 1076, 1124, 1195, 1289, 1306, 1435, 1650, 1730, 1762, 1765]"
